FR0000131708;28/04/15;64,17;64,60;63,96;64,17;862224
FR0000131708;29/04/15;62,17;62,25;59,90;60,48;1147348
FR0000131708;30/04/15;60,50;61,60;60,50;60,87;1041508
FR0000131757;24/04/15;76,00;77,52;75,82;77,31;42262
FR0000131757;27/04/15;77,44;78,50;76,15;78,28;27917
FR0000131757;28/04/15;78,50;78,99;76,60;78,48;39189
FR0000131757;29/04/15;78,82;78,82;76,06;76,12;38587
FR0000131757;30/04/15;77,00;77,00;73,06;73,36;50783
FR0000131906;24/04/15;98,40;99,19;96,17;97,08;1965381
FR0000131906;27/04/15;97,55;98,60;95,31;97,04;1283549
FR0000131906;28/04/15;97,15;97,58;93,72;95,22;1300102
FR0000131906;29/04/15;96,30;96,30;91,40;92,23;1437136
FR0000131906;30/04/15;92,62;94,69;91,10;94,10;1240460
FR0000133308;24/04/15;15,445;15,59;15,305;15,49;6102212
FR0000133308;27/04/15;15,485;15,64;15,265;15,62;7321854
FR0000133308;28/04/15;15,58;15,64;14,74;14,89;18130064
FR0000133308;29/04/15;14,92;15,085;14,475;14,495;12460726
FR0000133308;30/04/15;14,505;14,825;14,425;14,74;11156862
FR0000184798;24/04/15;59,22;59,63;59,12;59,33;66638
FR0000184798;27/04/15;59,55;60,43;59,00;60,28;68709
FR0000184798;28/04/15;60,12;60,33;58,33;59,12;92394
FR0000184798;29/04/15;59,12;59,38;58,60;58,69;129047
FR0000184798;30/04/15;58,92;59,42;58,50;58,75;124924
FR0004035913;24/04/15;218,75;219,65;215,40;215,90;75255
FR0004035913;27/04/15;216,05;219,10;213,55;218,15;91418
FR0004035913;28/04/15;217,90;218,00;210,50;213,15;132693
FR0004035913;29/04/15;213,65;215,45;208,15;208,20;76689
FR0004035913;30/04/15;208,00;211,45;206,10;210,35;114615
FR0004156297;24/04/15;23,70;23,97;23,70;23,90;895
FR0004156297;27/04/15;23,91;24,05;23,85;24,00;6933
FR0004156297;28/04/15;24,00;24,10;23,99;24,02;2970
FR0004156297;29/04/15;24,02;24,20;24,02;24,20;2806
FR0004156297;30/04/15;24,20;24,40;24,10;24,26;6124
FR0004188670;24/04/15;24,35;25,00;24,35;24,96;31155
FR0004188670;27/04/15;25,00;25,28;24,955;25,28;66518
FR0004188670;28/04/15;25,02;25,275;25,00;25,055;14962
FR0004188670;29/04/15;24,975;25,14;24,21;24,245;27397
FR0004188670;30/04/15;24,10;24,395;23,795;24,02;33121
FR0004254035;24/04/15;96,96;97,49;96,10;96,78;9141
FR0004254035;27/04/15;96,26;97,70;96,26;97,23;4717
FR0004254035;28/04/15;96,70;97,86;96,70;97,00;6073
FR0004254035;29/04/15;97,11;98,01;97,11;97,47;14204
FR0004254035;30/04/15;97,00;97,50;96,21;97,50;11130
FR0004548873;24/04/15;17,89;18,35;17,61;17,695;47720
FR0004548873;27/04/15;17,83;17,95;17,405;17,865;37698
FR0004548873;28/04/15;17,87;18,05;17,775;17,995;40226
FR0004548873;29/04/15;18,00;18,00;17,30;17,33;33236
FR0004548873;30/04/15;17,40;17,75;17,30;17,55;56237
FR0005025004;24/04/15;190,00;190,40;190,00;190,30;61
FR0005025004;27/04/15;190,00;190,30;189,50;189,50;223
FR0005025004;28/04/15;189,40;190,30;189,00;190,00;384
FR0005025004;29/04/15;190,00;190,00;189,25;189,50;20
FR0005025004;30/04/15;190,50;190,50;189,25;190,30;75
FR0006174348;24/04/15;20,995;21,025;20,895;20,95;542527
FR0006174348;27/04/15;20,995;21,02;20,88;20,90;1034017
FR0006174348;28/04/15;20,835;20,91;20,68;20,78;597552
FR0006174348;29/04/15;20,81;21,17;20,81;20,825;972289
FR0006174348;30/04/15;20,87;21,19;20,58;21,025;1099687
FR0010040865;24/04/15;132,50;132,50;128,55;129,65;104897
FR0010040865;27/04/15;129,50;130,10;126,50;130,05;65193
FR0010040865;28/04/15;124,80;125,85;122,45;124,65;87421
FR0010040865;29/04/15;125,75;126,10;124,00;124,05;122662
FR0010040865;30/04/15;124,95;124,95;121,95;122,30;110122
FR0010096479;24/04/15;96,22;98,31;95,90;98,06;41096
FR0010096479;27/04/15;98,27;98,99;97,60;98,29;38647
FR0010096479;28/04/15;98,29;98,29;95,95;97,00;33906
FR0010096479;29/04/15;97,10;97,40;95,36;95,40;30882
FR0010096479;30/04/15;95,30;96,60;95,00;96,10;23998
FR0010208488;24/04/15;18,95;19,305;18,92;19,29;5548434
FR0010208488;27/04/15;19,23;19,685;19,14;19,51;7828968
FR0010208488;28/04/15;19,42;19,53;19,18;19,315;5740889
FR0010208488;29/04/15;19,325;19,445;18,705;18,735;7090385
FR0010208488;30/04/15;18,35;18,365;18,10;18,205;8924436
FR0010220475;24/04/15;28,72;29,345;28,72;29,315;1708396
FR0010220475;27/04/15;29,275;29,50;29,00;29,445;825838
FR0010220475;28/04/15;29,41;29,49;28,49;28,67;1141995
FR0010220475;29/04/15;28,725;28,805;28,25;28,25;1115049
FR0010220475;30/04/15;28,255;28,30;27,82;28,035;1718886
FR0010221234;24/04/15;31,635;31,885;31,485;31,65;336227
FR0010221234;27/04/15;31,635;32,035;31,56;31,96;430586
FR0010221234;28/04/15;31,92;32,05;31,33;31,565;451777
FR0010221234;29/04/15;31,495;31,725;30,91;30,91;250990
FR0010221234;30/04/15;30,84;31,135;30,54;31,08;392833
FR0010241638;24/04/15;22,905;22,97;22,68;22,695;95873
FR0010241638;27/04/15;22,695;23,18;22,50;23,135;178955
FR0010241638;28/04/15;23,05;23,10;22,50;22,66;167711
FR0010241638;29/04/15;22,66;22,95;22,24;22,30;173374
FR0010241638;30/04/15;22,30;22,30;21,975;22,13;148899
FR0010242511;24/04/15;22,71;22,86;22,615;22,755;1793038
FR0010242511;27/04/15;22,745;23,075;22,515;22,94;1446494
FR0010242511;28/04/15;22,97;23,18;22,95;23,095;1475683
FR0010242511;29/04/15;23,11;23,35;22,81;22,825;1620981
FR0010242511;30/04/15;22,85;23,01;22,615;22,73;1416569
FR0010259150;24/04/15;47,55;48,045;47,43;48,045;86801
FR0010259150;27/04/15;47,80;49,17;47,37;48,83;88520
FR0010259150;28/04/15;48,52;48,565;47,855;47,92;99810
FR0010259150;29/04/15;50,01;50,68;49,835;50,30;290274
FR0010259150;30/04/15;50,01;52,03;49,76;51,27;171796
FR0010307819;24/04/15;51,52;52,72;51,52;52,36;868571
FR0010307819;27/04/15;52,30;53,51;51,52;53,51;876185
FR0010307819;28/04/15;53,25;53,48;51,61;52,13;672008
FR0010307819;29/04/15;52,14;52,67;50,96;51,17;584948
FR0010307819;30/04/15;51,15;51,66;50,49;51,64;884224
FR0010313833;24/04/15;72,71;72,82;71,36;72,00;225697
FR0010313833;27/04/15;72,00;74,32;71,20;74,30;266123
FR0010313833;28/04/15;74,17;74,17;72,20;72,47;185782
FR0010313833;29/04/15;72,73;72,99;70,52;70,75;254412
FR0010313833;30/04/15;70,62;72,35;68,95;71,92;451978
FR0010340141;24/04/15;111,95;112,90;111,00;111,95;46781
FR0010340141;27/04/15;111,80;113,70;111,35;113,20;31414
FR0010340141;28/04/15;113,60;114,10;111,50;112,75;53044
FR0010340141;29/04/15;112,60;114,40;110,40;110,40;79019
FR0010340141;30/04/15;110,25;110,50;109,00;109,85;112389
FR0010386334;24/04/15;31,555;31,56;31,17;31,45;61909
FR0010386334;27/04/15;31,30;31,40;30,905;31,00;110118
FR0010386334;28/04/15;31,00;31,14;30,54;30,785;67605
FR0010386334;29/04/15;30,76;30,85;30,35;30,355;91238
FR0010386334;30/04/15;30,60;30,60;30,15;30,41;181189
FR0010411983;24/04/15;33,16;33,28;32,545;32,86;445026
FR0010411983;27/04/15;32,73;33,25;32,425;33,045;491466
FR0010411983;28/04/15;32,95;33,05;32,25;32,565;498075
FR0010411983;29/04/15;32,72;32,995;31,94;31,98;490664
FR0010411983;30/04/15;31,98;32,13;31,225;32,13;862424
FR0010451203;24/04/15;16,475;16,61;16,375;16,495;1138780
FR0010451203;27/04/15;16,49;16,90;16,26;16,86;1048413
FR0010451203;28/04/15;16,80;16,915;16,53;16,63;1084291
FR0010451203;29/04/15;16,70;16,78;16,275;16,415;1079380
FR0010451203;30/04/15;16,755;16,875;16,085;16,83;2236559
FR0010533075;24/04/15;14,15;14,28;14,095;14,28;784592
FR0010533075;27/04/15;14,26;14,43;14,195;14,43;675726
FR0010533075;28/04/15;14,435;14,44;14,21;14,345;713695
FR0010533075;29/04/15;14,32;14,45;14,035;14,085;728341
FR0010533075;30/04/15;14,055;14,295;13,855;14,295;1210137
FR0010613471;24/04/15;17,89;18,61;17,845;18,55;3087527
FR0010613471;27/04/15;18,615;19,08;18,425;18,96;2680207
FR0010613471;28/04/15;18,985;19,22;18,66;18,845;2383398
FR0010613471;29/04/15;18,82;18,92;18,105;18,105;2362111
FR0010613471;30/04/15;18,145;18,26;17,945;18,20;2290037
FR0010667147;24/04/15;10,90;10,91;10,75;10,76;216016
FR0010667147;27/04/15;10,80;11,04;10,685;11,015;156225
FR0010667147;28/04/15;11,05;11,13;10,98;11,125;94630
FR0010667147;29/04/15;11,10;11,15;10,975;11,085;108124
FR0010667147;30/04/15;11,06;11,20;11,025;11,11;177775
FR0010908533;24/04/15;24,42;24,745;24,37;24,455;490635
FR0010908533;27/04/15;24,475;24,48;24,065;24,305;724107
FR0010908533;28/04/15;24,275;24,275;23,875;24,045;680419
FR0010908533;29/04/15;24,15;24,295;23,595;23,685;657673
FR0010908533;30/04/15;23,69;23,955;23,275;23,905;791149
FR0011027143;24/04/15;7,99;8,05;7,795;7,811;82807
FR0011027143;27/04/15;7,80;7,818;7,70;7,70;40982
FR0011027143;28/04/15;7,70;7,73;7,69;7,714;90995
FR0011027143;29/04/15;7,72;7,899;7,72;7,84;44179
FR0011027143;30/04/15;7,858;7,895;7,711;7,75;22411
FR0011476928;24/04/15;55,50;55,50;53,31;54,31;10342
FR0011476928;27/04/15;54,40;54,41;53,40;53,86;14124
FR0011476928;28/04/15;53,87;54,03;53,40;53,60;12777
FR0011476928;29/04/15;53,60;54,00;52,41;52,64;14108
FR0011476928;30/04/15;52,41;54,20;52,10;53,64;12283
FR0011594233;24/04/15;50,69;51,18;50,05;50,54;111569
FR0011594233;27/04/15;50,65;52,77;49,94;52,77;187408
FR0011594233;28/04/15;52,47;52,78;49,035;50,01;263659
FR0011594233;29/04/15;50,20;50,65;48,05;48,13;208703
FR0011594233;30/04/15;48,26;49,855;47,745;49,505;178022
FR0011726835;24/04/15;55,35;56,00;55,25;55,58;16948
FR0011726835;27/04/15;55,83;55,83;54,68;55,50;31432
FR0011726835;28/04/15;55,26;55,73;54,60;54,99;35361
FR0011726835;29/04/15;54,80;55,24;53,74;53,85;29406
FR0011726835;30/04/15;53,75;54,07;53,06;53,30;37739
FR0011950732;24/04/15;16,61;16,665;16,40;16,63;196260
FR0011950732;27/04/15;16,60;16,60;16,25;16,50;76996
FR0011950732;28/04/15;16,50;16,50;16,075;16,25;64400
FR0011950732;29/04/15;16,25;16,58;16,085;16,18;122739
FR0011950732;30/04/15;16,125;16,90;15,885;16,75;118020
FR0011981968;24/04/15;19,47;19,80;19,34;19,43;40909
FR0011981968;27/04/15;19,45;19,75;19,16;19,75;95655
FR0011981968;28/04/15;19,435;20,04;19,43;20,01;129242
FR0011981968;29/04/15;20,00;20,10;19,85;19,97;48044
FR0011981968;30/04/15;19,93;20,00;19,615;19,98;63027
FR0012435121;24/04/15;18,00;18,50;17,86;18,43;321749
FR0012435121;27/04/15;18,50;18,90;18,38;18,50;157424
FR0012435121;28/04/15;18,63;18,63;18,10;18,21;145219
FR0012435121;29/04/15;18,35;18,35;17,76;17,94;195639
FR0012435121;30/04/15;18,00;18,18;17,80;18,11;113398
GA0000121459;24/04/15;300,00;301,00;294,65;299,99;431
GA0000121459;27/04/15;301,98;301,98;298,85;299,80;855
GA0000121459;28/04/15;300,01;301,50;297,00;297,00;1183
GA0000121459;29/04/15;295,51;302,00;295,00;302,00;485
GA0000121459;30/04/15;300,07;301,92;292,00;297,00;561
LU0323134006;24/04/15;9,25;9,646;9,241;9,556;20589326
LU0323134006;27/04/15;9,623;9,914;9,60;9,88;19125516
LU0323134006;28/04/15;9,838;10,05;9,749;10,005;15708671
LU0323134006;29/04/15;9,83;9,844;9,505;9,574;16330338
LU0323134006;30/04/15;9,542;9,619;9,47;9,517;12915827
NL0000226223;24/04/15;8,908;8,936;8,664;8,705;2886494
NL0000226223;27/04/15;8,656;8,867;8,656;8,839;2900518
NL0000226223;28/04/15;8,85;8,85;8,469;8,512;3147451
NL0000226223;29/04/15;8,547;8,63;8,211;8,211;3688440
NL0000226223;30/04/15;7,868;7,868;7,109;7,12;11069672
NL0000235190;24/04/15;65,05;65,73;64,29;65,14;3485333
NL0000235190;27/04/15;64,21;65,75;63,67;65,75;2607996
NL0000235190;28/04/15;65,07;65,61;62,66;62,90;3506310
NL0000235190;29/04/15;62,00;63,47;60,40;60,58;3605381
NL0000235190;30/04/15;60,19;62,24;59,51;62,00;4100282
NL0000400653;24/04/15;82,62;83,57;82,51;82,63;264121
NL0000400653;27/04/15;82,73;83,90;81,66;83,82;280612
NL0000400653;28/04/15;83,50;83,50;81,83;82,57;262112
NL0000400653;29/04/15;82,16;83,40;80,48;81,20;441945
NL0000400653;30/04/15;84,00;84,00;80,22;83,10;596079
NL0006294274;24/04/15;39,00;39,00;38,325;38,395;138980
NL0006294274;27/04/15;38,28;39,165;38,105;39,015;142333
NL0006294274;28/04/15;39,12;39,12;38,235;38,46;93658
NL0006294274;29/04/15;38,575;38,895;36,27;36,905;150191
NL0006294274;30/04/15;37,00;38,00;36,64;37,48;151520
NL0010949392;24/04/15;6,08;6,08;5,92;5,92;690
NL0010949392;27/04/15;5,90;5,90;5,70;5,89;2800
NL0010949392;28/04/15;5,87;5,87;5,70;5,70;631
NL0010949392;29/04/15;5,80;6,05;5,80;6,00;1551
NL0010949392;30/04/15;6,00;6,08;5,70;6,06;2653
BE0003796134;24/04/15;0,068;0,069;0,066;0,068;10582086
BE0003796134;27/04/15;0,068;0,069;0,063;0,065;14651533
BE0003796134;28/04/15;0,065;0,07;0,065;0,066;29180479
BE0003796134;29/04/15;0,066;0,067;0,063;0,065;7014455
BE0003796134;30/04/15;0,065;0,065;0,061;0,063;12188357
CH0008853209;24/04/15;44,50;44,50;44,50;44,50;1
CH0008853209;27/04/15;44,50;44,90;44,50;44,90;132
CH0008853209;28/04/15;44,90;44,90;44,70;44,70;9
CH0008853209;29/04/15;44,70;44,70;44,70;44,70;6
CH0008853209;30/04/15;44,70;44,70;44,70;44,70;163
CM0000035113;24/04/15;690,00;700,00;690,00;700,00;50
CM0000035113;28/04/15;705,00;710,00;705,00;710,00;65
FR0000030181;24/04/15;8,16;8,16;8,16;8,16;1
FR0000030181;27/04/15;8,17;8,17;8,17;8,17;1
FR0000030181;28/04/15;8,21;8,25;8,21;8,25;51
FR0000030181;29/04/15;8,25;8,65;8,25;8,65;351
FR0000030181;30/04/15;8,62;8,62;8,40;8,40;173
FR0000031023;24/04/15;113,63;113,63;113,60;113,61;107
FR0000031023;27/04/15;113,55;113,60;112,95;112,95;174
FR0000031023;28/04/15;113,00;113,50;112,61;112,90;394
FR0000031023;29/04/15;113,35;113,40;113,00;113,40;298
FR0000031023;30/04/15;113,45;113,45;113,44;113,45;99
FR0000031684;24/04/15;23,00;23,20;22,52;23,00;45028
FR0000031684;27/04/15;23,21;23,40;23,05;23,05;38866
FR0000031684;28/04/15;23,20;23,40;23,00;23,18;29230
FR0000031684;29/04/15;23,30;23,40;22,54;22,685;22678
FR0000031684;30/04/15;22,60;23,00;22,48;22,60;36241
FR0000032302;24/04/15;47,02;47,50;47,02;47,50;967
FR0000032302;27/04/15;47,20;47,25;46,55;47,16;1473
FR0000032302;28/04/15;47,15;47,15;46,55;47,00;1430
FR0000032302;29/04/15;47,00;47,00;46,50;46,79;1006
FR0000032302;30/04/15;46,25;46,25;44,90;46,00;1847
FR0000032526;24/04/15;37,13;37,59;37,00;37,59;11930
FR0000032526;27/04/15;37,70;38,00;37,11;38,00;8425
FR0000032526;28/04/15;37,95;38,25;37,79;38,01;7795
FR0000032526;29/04/15;38,25;38,30;37,73;38,10;5790
FR0000032526;30/04/15;38,20;38,20;37,10;37,85;5237
FR0000032658;24/04/15;22,71;22,75;22,58;22,73;2239
FR0000032658;27/04/15;22,75;22,75;22,10;22,73;33024
FR0000032658;28/04/15;22,73;22,73;22,36;22,65;9493
FR0000032658;29/04/15;22,65;22,65;22,05;22,22;13372
FR0000032658;30/04/15;22,02;22,44;21,86;22,43;18142
FR0000033003;24/04/15;15,10;15,11;15,05;15,10;3226
FR0000033003;27/04/15;15,10;15,11;15,05;15,05;9645
FR0000033003;28/04/15;15,06;15,12;15,05;15,05;17034
FR0000033003;29/04/15;15,06;15,21;15,05;15,05;16728
FR0000033003;30/04/15;15,05;15,25;15,05;15,05;12735
FR0000033243;24/04/15;35,20;36,00;35,20;36,00;348
FR0000033243;27/04/15;36,05;36,05;36,05;36,05;24
FR0000033243;29/04/15;36,11;36,11;36,11;36,11;1
FR0000033243;30/04/15;35,50;36,10;35,05;36,10;350
FR0000033904;24/04/15;19,50;19,60;19,31;19,47;24515
FR0000033904;27/04/15;19,40;19,50;19,00;19,50;26820
FR0000033904;28/04/15;19,50;19,50;19,21;19,30;36072
FR0000033904;29/04/15;19,30;19,37;18,75;18,86;51252
FR0000033904;30/04/15;18,70;19,00;18,41;18,90;25377
FR0000034431;24/04/15;121,98;122,00;121,27;122,00;320
FR0000034431;27/04/15;120,61;121,99;120,60;121,99;579
FR0000034431;28/04/15;121,35;122,00;121,35;121,90;497
FR0000034431;29/04/15;121,80;121,90;120,78;121,89;151
FR0000034431;30/04/15;121,89;121,89;120,00;120,00;742
FR0000034548;24/04/15;27,35;27,38;27,25;27,38;731
FR0000034548;27/04/15;27,34;27,48;27,15;27,47;3488
FR0000034548;28/04/15;27,44;27,49;27,24;27,49;1525
FR0000034548;29/04/15;27,48;27,49;27,39;27,47;2247
FR0000034548;30/04/15;27,10;27,49;27,10;27,49;5062
FR0000034639;24/04/15;9,836;9,999;9,80;9,931;361890
FR0000034639;27/04/15;9,90;10,05;9,821;9,972;385875
FR0000034639;28/04/15;9,89;9,90;9,679;9,756;450566
FR0000034639;29/04/15;9,824;9,827;9,573;9,584;267824
FR0000034639;30/04/15;9,57;9,849;9,407;9,713;358848
FR0000034894;24/04/15;44,26;44,26;43,77;43,77;304
FR0000034894;27/04/15;44,06;44,56;43,60;44,56;693
FR0000034894;28/04/15;44,61;47,15;44,06;46,50;2220
FR0000034894;29/04/15;46,50;46,50;45,15;45,50;677
FR0000034894;30/04/15;45,50;45,59;45,00;45,50;479
FR0000035123;24/04/15;82,98;85,78;82,98;85,78;251
FR0000035123;27/04/15;85,77;87,98;85,77;87,98;16276
FR0000035123;28/04/15;87,98;88,00;87,98;88,00;14
FR0000035123;29/04/15;88,00;88,00;88,00;88,00;2
FR0000035123;30/04/15;88,00;90,00;88,00;90,00;202
FR0000035164;24/04/15;14,45;15,125;14,45;15,025;56184
FR0000035164;27/04/15;14,75;15,085;14,40;15,085;16954
FR0000035164;28/04/15;14,805;15,015;14,525;14,825;19456
FR0000035164;29/04/15;14,825;14,96;14,45;14,515;8448
FR0000035164;30/04/15;14,45;14,45;13,85;14,00;50897
FR0000036816;24/04/15;52,80;52,80;51,71;52,58;1073
FR0000036816;27/04/15;52,61;52,80;52,50;52,70;954
FR0000036816;28/04/15;52,80;53,00;52,60;52,80;563
FR0000036816;29/04/15;52,60;52,80;51,85;52,01;533
FR0000036816;30/04/15;52,11;55,40;51,85;53,09;1077
FR0000036857;24/04/15;33,62;34,34;33,62;33,98;3027
FR0000036857;27/04/15;33,98;34,99;33,68;33,80;2101
FR0000036857;28/04/15;33,70;33,70;33,61;33,68;319
FR0000036857;29/04/15;33,60;34,99;33,60;33,64;1712
FR0000036857;30/04/15;33,60;34,74;33,60;34,60;3201
FR0000037947;24/04/15;80,94;81,35;80,90;81,35;201
FR0000037947;27/04/15;82,70;83,99;82,56;83,90;1462
FR0000037947;28/04/15;84,10;85,55;84,00;85,00;5645
FR0000037947;29/04/15;85,50;85,82;85,25;85,82;26537
FR0000037947;30/04/15;85,81;87,85;85,40;87,77;5723
FR0000038036;24/04/15;4910,01;4910,01;4910,01;4910,01;4
FR0000038036;27/04/15;4913,01;4913,01;4913,01;4913,01;1
FR0000038036;28/04/15;4913,01;4913,01;4913,01;4913,01;1
FR0000038036;29/04/15;4981,01;4981,01;4981,01;4981,01;9
FR0000038036;30/04/15;4980,01;4981,00;4980,01;4981,00;13
FR0000038259;24/04/15;262,05;268,65;261,10;265,75;10649
FR0000038259;27/04/15;265,75;267,00;261,00;264,55;12517
FR0000038259;28/04/15;264,50;264,50;255,25;256,85;10515
FR0000038259;29/04/15;257,20;260,90;248,55;248,90;10691
FR0000038259;30/04/15;250,40;252,95;245,55;251,70;14705
FR0000038499;24/04/15;63,70;63,70;63,50;63,50;91
FR0000038499;27/04/15;63,50;63,60;63,50;63,60;15
FR0000038499;28/04/15;63,60;63,60;63,30;63,30;26
FR0000038499;29/04/15;63,30;63,30;63,30;63,30;1
FR0000038499;30/04/15;63,29;63,29;63,29;63,29;1
FR0000038606;24/04/15;17,50;17,88;17,40;17,45;12044
FR0000038606;27/04/15;17,40;17,95;17,40;17,95;10736
FR0000038606;28/04/15;17,96;18,00;17,52;17,52;8553
FR0000038606;29/04/15;17,51;17,70;17,26;17,26;11624
FR0000038606;30/04/15;17,09;17,50;16,85;17,27;17728
FR0000039091;24/04/15;196,00;196,00;196,00;196,00;1
FR0000039091;27/04/15;194,99;194,99;190,00;193,00;68
FR0000039091;28/04/15;192,99;200,00;192,98;200,00;187
FR0000039091;29/04/15;199,99;201,00;199,99;201,00;47
FR0000039091;30/04/15;201,00;201,00;201,00;201,00;1
FR0000039109;24/04/15;32,01;32,91;32,01;32,91;4273
FR0000039109;27/04/15;32,92;32,92;32,36;32,47;1380
FR0000039109;28/04/15;32,40;32,45;31,85;32,00;3729
FR0000039109;29/04/15;31,99;32,01;30,21;30,71;6156
FR0000039109;30/04/15;30,71;30,80;30,62;30,75;3827
FR0000039216;24/04/15;169,99;169,99;169,99;169,99;1
FR0000039216;27/04/15;169,99;169,99;169,99;169,99;1
FR0000039216;28/04/15;169,99;169,99;169,99;169,99;1
FR0000039216;29/04/15;169,99;169,99;169,99;169,99;1
FR0000039216;30/04/15;169,99;169,99;169,99;169,99;1
FR0000039612;24/04/15;152,30;152,30;152,30;152,30;11717
FR0000039612;27/04/15;152,30;152,30;152,30;152,30;16290
FR0000039612;28/04/15;152,30;152,30;152,30;152,30;10907
FR0000039612;29/04/15;152,30;152,30;152,30;152,30;7857
FR0000039612;30/04/15;152,30;152,30;152,30;152,30;4657
FR0000039620;24/04/15;24,65;24,85;24,00;24,16;16264
FR0000039620;27/04/15;24,15;24,85;24,15;24,60;5695
FR0000039620;28/04/15;24,81;24,81;24,47;24,47;13566
FR0000039620;29/04/15;25,00;25,10;24,15;24,50;54372
FR0000039620;30/04/15;24,40;24,50;23,60;24,35;26859
FR0000044471;24/04/15;15,92;15,92;15,58;15,58;141
FR0000044471;27/04/15;15,65;15,65;15,60;15,60;370
FR0000044471;28/04/15;15,75;15,75;15,54;15,55;485
FR0000044471;29/04/15;15,92;15,92;15,50;15,50;1115
FR0000044471;30/04/15;15,50;15,50;14,56;14,73;5081
FR0000045528;24/04/15;85,10;86,08;85,10;85,60;1352
FR0000045528;27/04/15;85,61;86,40;85,61;86,08;905
FR0000045528;28/04/15;86,08;86,60;86,00;86,34;899
FR0000045528;29/04/15;82,50;83,05;82,33;82,64;1039
FR0000045528;30/04/15;82,60;83,69;82,33;83,69;2081
FR0000045601;28/04/15;120,00;120,00;120,00;120,00;282
FR0000050049;24/04/15;3,01;3,01;2,94;2,95;8358
FR0000050049;27/04/15;2,93;2,99;2,92;2,99;6507
FR0000050049;28/04/15;2,98;3,02;2,95;2,99;14060
FR0000050049;29/04/15;2,94;2,99;2,94;2,96;8440
FR0000050049;30/04/15;2,96;3,00;2,94;3,00;17824
FR0000050353;24/04/15;27,60;27,70;27,35;27,60;31729
FR0000050353;27/04/15;27,34;27,80;27,26;27,665;20893
FR0000050353;28/04/15;27,66;28,40;27,66;28,00;20672
FR0000050353;29/04/15;28,00;28,045;27,20;27,33;18848
FR0000050353;30/04/15;27,35;28,005;27,30;27,49;7294
FR0000051393;24/04/15;26,15;26,18;26,15;26,16;425
FR0000051393;27/04/15;26,17;26,34;26,17;26,34;172
FR0000051393;28/04/15;26,34;27,39;26,34;27,39;1322
FR0000051393;29/04/15;27,38;27,60;27,00;27,24;2980
FR0000051393;30/04/15;27,25;27,25;26,65;27,00;4165
FR0000052896;29/04/15;89,00;89,00;89,00;89,00;20
FR0000053142;24/04/15;54,40;55,77;54,40;55,75;9458
FR0000053142;27/04/15;56,00;56,50;55,92;56,50;13855
FR0000053142;28/04/15;56,50;57,00;56,09;56,30;2037
FR0000053142;29/04/15;56,30;57,00;56,11;57,00;2337
FR0000053142;30/04/15;57,01;57,14;56,25;56,25;3069
FR0000053266;24/04/15;230,10;233,20;228,55;229,25;4229
FR0000053266;27/04/15;230,90;233,50;230,05;230,95;6551
FR0000053266;28/04/15;233,05;233,05;225,00;228,00;7320
FR0000053266;29/04/15;228,20;232,25;226,50;228,10;7334
FR0000053266;30/04/15;228,50;228,80;224,95;227,15;4487
FR0000053324;24/04/15;17,20;17,20;16,89;17,00;11055
FR0000053324;27/04/15;17,19;17,19;16,92;17,00;14125
FR0000053324;28/04/15;17,02;17,05;16,96;17,00;15245
FR0000053324;29/04/15;17,20;17,20;16,95;17,00;9652
FR0000053324;30/04/15;17,03;17,08;16,95;17,04;44883
FR0000053381;24/04/15;2,836;2,863;2,80;2,811;136095
FR0000053381;27/04/15;2,811;2,894;2,76;2,885;266083
FR0000053381;28/04/15;2,88;2,88;2,804;2,811;209528
FR0000053381;29/04/15;2,805;2,829;2,803;2,816;154553
FR0000053381;30/04/15;2,82;2,82;2,764;2,787;202847
FR0000053399;24/04/15;85,74;86,65;85,74;86,65;108
FR0000053399;27/04/15;86,65;87,15;86,65;87,15;652
FR0000053399;28/04/15;87,00;87,50;87,00;87,40;327
FR0000053399;29/04/15;87,40;87,95;87,10;87,30;168
FR0000053399;30/04/15;86,50;87,53;86,50;87,53;395
FR0000053506;24/04/15;33,42;33,49;33,25;33,25;1068
FR0000053506;27/04/15;33,25;33,33;32,10;33,00;3744
FR0000053506;28/04/15;32,50;32,87;32,12;32,50;3061
FR0000053506;29/04/15;33,30;33,50;33,22;33,25;12998
FR0000053506;30/04/15;33,40;33,50;31,03;32,90;17591
FR0000053837;24/04/15;11,50;11,55;11,50;11,50;33806
FR0000053837;27/04/15;11,50;11,50;11,25;11,35;35659
FR0000053837;28/04/15;11,35;11,41;11,35;11,40;11230
FR0000053837;29/04/15;11,42;11,43;11,35;11,39;15539
FR0000053837;30/04/15;11,36;11,45;11,33;11,34;30165
FR0000054215;29/04/15;612,00;612,00;612,00;612,00;14
FR0000054215;30/04/15;612,00;612,00;612,00;612,00;10
FR0000054470;24/04/15;17,71;17,83;17,325;17,40;215300
FR0000054470;27/04/15;17,10;17,415;16,705;17,255;426630
FR0000054470;28/04/15;16,86;17,395;16,86;17,085;343589
FR0000054470;29/04/15;17,005;17,32;16,80;16,875;392049
FR0000054470;30/04/15;16,825;16,89;16,255;16,435;540358
FR0000054694;24/04/15;56,55;57,35;56,15;56,15;10004
FR0000054694;27/04/15;56,40;57,55;56,00;57,38;12577
FR0000054694;28/04/15;57,13;57,80;56,91;57,20;7370
FR0000054694;29/04/15;57,25;59,31;57,20;59,15;21261
